"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"CD3E",6.76430595856693e-08,0.190201101401662,4.66085710400143e-06,0.99827744690105,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"DUSP2",6.72719319846123e-08,0.188632102162822,4.60985327665013e-06,0.998286897774771,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CD2",6.69550686409621e-08,0.187286268075523,4.5665290131556e-06,0.998294966793377,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ICAM1",6.63508569623754e-08,0.18470382031801,4.48448292636116e-06,0.998310353222661,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CD52",6.61964644360838e-08,0.184040502749482,4.46363722406278e-06,0.998314284874155,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"HCST",6.61948855323805e-08,0.184033712027081,4.4634242951895e-06,0.998314325081407,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ANGPTL1",6.5590711385867e-08,0.181424331912363,4.38231896675123e-06,0.998329710555715,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"IKZF1",6.53967168882786e-08,0.18058184551025,4.35643455322269e-06,0.998334650683417,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TNFRSF1B",6.49884067214652e-08,0.178801165471521,4.30220481113437e-06,0.998345048423723,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"MEG3",6.49875609842055e-08,0.178797466577067,4.30209283697111e-06,0.998345069960675,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CD3G",6.38533597415658e-08,0.17379709351287,4.15323790090587e-06,0.998373952735425,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"MSX2",6.33482729340804e-08,0.171544251796513,4.08779266871014e-06,0.998386814923122,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CD69",6.32465392613002e-08,0.171088511788491,4.07467369280218e-06,0.998389405601795,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"F2R",6.28686189451648e-08,0.169389666558732,4.02612396153994e-06,0.998399029456822,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TENT5C",6.21135103660393e-08,0.165967251203959,3.92999004722296e-06,0.998418258525618,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TRIB1",6.20539248870505e-08,0.165695580056269,3.92245358637172e-06,0.998419775887937,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"NEXN",6.18279249659223e-08,0.164663004842252,3.89393452213461e-06,0.998425531044616,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SERPINB9",6.11296273419789e-08,0.161450697663143,3.8064733938753e-06,0.998443313406359,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ALOX5AP",6.08602918573854e-08,0.160202771823239,3.77300484978503e-06,0.998450172116739,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"DDR2",6.07678357197263e-08,0.159773231319264,3.7615500086633e-06,0.99845252654055,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CLEC2D",6.07412972705582e-08,0.159649826917546,3.75826524774855e-06,0.998453202350274,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ZBTB20",5.95836109811803e-08,0.154218226232395,3.61637069248486e-06,0.998482683186746,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TCIM",5.76613889587409e-08,0.144983812071201,3.38679961036684e-06,0.998531633164733,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
