"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"SLCO2B1",2.54308719285855e-10,0.798032371012163,0.000833295790092244,0.97697077395049,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"LMNB1",2.53794386409819e-10,0.797507233184933,0.00082992855979106,0.977017337074218,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"SSTR2",2.53217058301493e-10,0.796916601623643,0.000826157033396461,0.977069603319232,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"DUSP5",2.51493505237123e-10,0.795145885306322,0.000814948630344431,0.977225639346364,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"TWIST2",2.51339053763201e-10,0.794986659311184,0.000813947957453977,0.977239622128999,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"AC007952.4",2.49680692250099e-10,0.793271300859485,0.000803242364199694,0.977389757157885,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"NEDD9",2.48570536720594e-10,0.792117085267375,0.000796115329205127,0.977490262369781,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"RBPJ",2.46762782765805e-10,0.790227330740521,0.000784577780454645,0.977653923710592,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"NUSAP1",2.46684278153063e-10,0.790144975020079,0.000784078651885915,0.977661030987976,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CALCRL",2.45690620227871e-10,0.789100469581422,0.000777774749332701,0.977750990218026,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"NKG7",2.43196096477988e-10,0.786460960055854,0.000762061262470003,0.977976829177955,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"BRCA1",2.40690075409339e-10,0.783783921085988,0.000746436816899113,0.978203710812482,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"ITIH5",2.39744252977833e-10,0.782766840197773,0.00074058190550073,0.978289340934667,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"KLRC1",2.38813944792788e-10,0.781762811531236,0.000734845520542118,0.978373566717168,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"COL8A2",2.36726837226814e-10,0.779497073923265,0.00072205732447195,0.978562524618964,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"MYOM1",2.34378787898762e-10,0.776925844954568,0.000707804458787929,0.978775108522903,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"ERRFI1",2.33906012109806e-10,0.77640524908798,0.00070495185157781,0.978817912117754,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"BAMBI",2.31894109826156e-10,0.774178896393138,0.000692876962005886,0.979000063941032,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"AC016831.1",2.31211948771782e-10,0.77341996169705,0.00068880649658072,0.979061825082167,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"SCG5",2.30522165240286e-10,0.772650435566128,0.000684702741153492,0.979124276470776,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CD2",2.29320580682214e-10,0.771304835317762,0.000677583390820056,0.979233065433374,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"DEPTOR",2.27177123082267e-10,0.768888181435328,0.000664975855873642,0.979427130576686,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CXCL13",2.27053041215038e-10,0.768747639000575,0.000664249647959064,0.979438364783277,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"STARD4-AS1",2.23920138894584e-10,0.765175354962669,0.000646045336583881,0.97972201492187,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"EVI2A",2.23626188104004e-10,0.764837807445125,0.000644350260033046,0.979748629092338,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"NDC80",2.21301175927604e-10,0.762153396127511,0.0006310214605488,0.97995913542589,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"PHLDA2",2.21204906536312e-10,0.762041683346719,0.000630472572017328,0.979967851675633,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"TRIM72",2.2002978369229e-10,0.760674408427084,0.000623791754570655,0.980074247722996,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"FOXC2",2.17590408821463e-10,0.757814435634737,0.000610037008262241,0.980295110735618,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"TRPA1",2.15347596891749e-10,0.755158599595064,0.000597525915158574,0.980498178110669,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CENPM",2.1518078720183e-10,0.7549600492683,0.000596600578536907,0.980513281347378,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"MS4A4A",2.14681584043907e-10,0.754365004879124,0.000593835652996155,0.980558480103045,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"TINAGL1",2.13947666091115e-10,0.753487852662765,0.000589782378630864,0.980624930473512,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
