"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"CSGALNACT1",2.6421812421519e-06,1.39288352604928,0.0140258969508514,0.905726180257391,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CRIP1",2.6395524828983e-06,1.39239992139928,0.0139980015407197,0.90581953812797,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"WIPI1",2.63694040492257e-06,1.3919189665766,0.0139703106498416,0.905912304868049,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"TACSTD2",2.62930112345056e-06,1.39050996226618,0.0138894832292997,0.90618361777588,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"IER3",2.62652353827058e-06,1.3899967679121,0.0138601531195238,0.906282267820662,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CDH1",2.61650549894961e-06,1.38814184039377,0.013754624458269,0.90663808530209,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"FMOD",2.60831377614445e-06,1.38662043208888,0.013668633665123,0.906929050193414,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"AHNAK2",2.56621881142112e-06,1.37873554454025,0.013231004043699,0.908424433289092,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"SFRP2",2.56041733821767e-06,1.37763997152923,0.0131712487727558,0.908630550607319,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MIR205HG",2.55011472379707e-06,1.37568900271957,0.0130654650132661,0.90899660162417,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"RUNX2",2.54031386173726e-06,1.37382661612234,0.0129652289365961,0.909344843357305,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"ISLR",2.50809828458125e-06,1.3676601570162,0.0126384709938879,0.910489641415854,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"BGN",2.48247423773342e-06,1.36270554985802,0.0123815476744159,0.911400338680334,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"LBH",2.45596589361625e-06,1.3575324837477,0.0121185343039678,0.912342586989734,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"EZR",2.45238613451113e-06,1.35683014630208,0.0120832326593149,0.912469840247165,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MAL2",2.4185382352758e-06,1.35014443247343,0.0117519882633301,0.913673175681263,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CD24",2.40514809617285e-06,1.34747688733935,0.0116222196745527,0.914149266775661,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"SPARC",2.40159706403532e-06,1.34676727395277,0.0115879262280363,0.914275530144472,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"LSAMP",2.38990651973e-06,1.34442459155705,0.0114753849136042,0.914691223854673,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"TNS4",2.38596148201241e-06,1.34363177016035,0.0114375311636956,0.914831507228128,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"FRMD4B",2.36930234463585e-06,1.34027109539639,0.01127837166583,0.915423926203115,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"LY6K",2.35691230895312e-06,1.33775815565699,0.011160721800805,0.915864561266572,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"TMEM154",2.35322686409974e-06,1.3370084380928,0.0111258456063459,0.915995634183106,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"WNT2",2.33088039121112e-06,1.33244037211295,0.0109155446490844,0.916790435698092,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
