"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"AC243829.4",8.7595025159967e-17,-1.6754194591943,4.73529992564635e-20,0.999999999826374,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"SOST",8.3945682298765e-17,-1.67699572457352,4.34895921619286e-20,0.999999999833608,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CST1",8.24488847157454e-17,-1.67765977134278,4.19525321525658e-20,0.999999999836575,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"FASLG",7.97860076536206e-17,-1.6788678787312,3.92863857722141e-20,0.999999999841853,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TRDC",7.68656689392554e-17,-1.68023437915285,3.6463086725734e-20,0.999999999847641,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"KRT6C",7.6610603047033e-17,-1.68035589440615,3.6221494898964e-20,0.999999999848147,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"DHRS2",7.62991283725423e-17,-1.6805047680164,3.59275631665378e-20,0.999999999848764,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"KRT19",7.61755533625866e-17,-1.68056398093202,3.58112799603074e-20,0.999999999849009,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"LY6D",7.5287253442051e-17,-1.68099213456834,3.49809432633253e-20,0.99999999985077,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"ADGRG3",7.35362106865487e-17,-1.6818493343873,3.33726813839078e-20,0.999999999854241,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TNN",7.2984873984429e-17,-1.68212296127291,3.28741349232491e-20,0.999999999855334,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TMEFF2",7.28944117689298e-17,-1.68216803139487,3.27926927308312e-20,0.999999999855513,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"SCUBE1",7.23372827509206e-17,-1.68244669676837,3.22933418824144e-20,0.999999999856617,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"SPRR2E",7.08761028094365e-17,-1.68318664538568,3.10018968634151e-20,0.999999999859514,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"LIF",7.04748269071175e-17,-1.68339220739377,3.06518466412775e-20,0.999999999860309,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"ENO3",6.99697663448322e-17,-1.68365240750596,3.0214085618063e-20,0.99999999986131,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CAPNS2",6.90768822014996e-17,-1.68411648859022,2.94478819192812e-20,0.99999999986308,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"IFNL1",6.83938624597379e-17,-1.68447507642542,2.88684103272492e-20,0.999999999864434,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"AC025211.1",6.77746224791096e-17,-1.68480291965586,2.83480260073744e-20,0.999999999865661,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"SMIM5",6.67935275979604e-17,-1.68532778755175,2.75332431178801e-20,0.999999999867606,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
