"analysis_id","gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"EMP1_OE","TRIM59",1.51125587508574e-08,0.831699320061652,0.000930540651679707,0.975664493701558,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LINC02544",1.51110187278379e-08,0.831660418561288,0.000930351010596267,0.975666972806455,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","COL23A1",1.50324529170546e-08,0.829671271434081,0.000920701923830791,0.975793447127488,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ESAM",1.50098007336231e-08,0.829096094276177,0.000917929229946785,0.975829912459955,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","COL4A3",1.49859875482047e-08,0.828490630130767,0.000915018934236167,0.975868246820073,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CEMIP",1.48773740077476e-08,0.825718507023077,0.000901803482622514,0.97604309312063,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","BMP8B",1.48387849360498e-08,0.824729404964552,0.000897131337221081,0.976105214165104,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HLA-DQA2",1.47360304529401e-08,0.822084784484217,0.000884749583330442,0.976270629988,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","APOE",1.47148998021616e-08,0.821538969688655,0.000882214038836988,0.976304646576905,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","RBPJ",1.46942292980852e-08,0.821004386694599,0.000879737229492639,0.976337922453171,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","MGLL",1.46809750066326e-08,0.820661261524014,0.000878150887728917,0.976359259553066,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","TNFSF14",1.46369716874843e-08,0.819520192200032,0.000872894609648207,0.976430097351254,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CSRP1",1.45920638239516e-08,0.818352614334524,0.000867546550211692,0.976502391502451,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","EGR3",1.45677751751007e-08,0.817719832810109,0.000864660872506928,0.976541492246238,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","UACA",1.44884292067668e-08,0.815646310417769,0.000855267466536223,0.976669226642966,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HES5",1.44080706366651e-08,0.813536326791325,0.000845806472093152,0.976798591777364,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SLC40A1",1.43890154107397e-08,0.813034504342119,0.000843570728512526,0.976829267896451,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","MFAP5",1.43303614490899e-08,0.811486239720852,0.000836707448632259,0.976923692387367,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ALPL",1.42872247228928e-08,0.810344087988309,0.000831677778221232,0.976993136554559,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SLC5A3",1.41686351602844e-08,0.807188748229334,0.000817928575129124,0.977184050257008,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","OR51E1",1.41082994531231e-08,0.805574636647593,0.000810977274345464,0.977281183365199,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ANGPT1",1.40474723346823e-08,0.803941345224397,0.000803999385843727,0.977379107926445,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HEY1",1.40112337305272e-08,0.802965389380697,0.000799856543116259,0.97743744801169,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","IRF8",1.37185646517073e-08,0.795002662390748,0.000766790448918304,0.977908616775624,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","DTX1",1.36581505266392e-08,0.793340751683236,0.000760051701568042,0.978005878608748,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LBP",1.35668077764423e-08,0.790815965214095,0.00074991957391415,0.978152933636059,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","PCK1",1.34266020255263e-08,0.786911916035811,0.00073449962546405,0.978378655899438,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","NRCAM",1.34002635193977e-08,0.78617459929465,0.000731620766311673,0.978421059398137,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","GABRA4",1.33479249203715e-08,0.784705724639261,0.000725916814948597,0.978505321750318,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","TNXB",1.32453983054745e-08,0.781813886676483,0.000714807978397684,0.978670384824759,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LSP1",1.31463414636812e-08,0.779001533717982,0.000704156452105603,0.978829862593653,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CD83",1.30974062078918e-08,0.777605452165608,0.000698923978307179,0.978908646817365,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HOXB2",1.3094202253428e-08,0.777513889329851,0.000698582071418497,0.978913805090531,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SUGCT",1.30640838473262e-08,0.776652218191465,0.000695372104058646,0.978962294888295,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","GPC4",1.29299078414116e-08,0.772792588103036,0.000681161675300633,0.979178315475258,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","NR2F2",1.2892405112585e-08,0.771707634565973,0.000677216036225059,0.979238694364652,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HYDIN",1.28888879552127e-08,0.771605743783774,0.000676846586078902,0.979244356946859,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ENPEP",1.28658116497321e-08,0.770936636498733,0.000674425099232468,0.97928150955454,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LINC01929",1.27790829947769e-08,0.768412617788993,0.000665363123884125,0.979421142172644,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LINC01614",1.27564230993549e-08,0.767750726560075,0.000663005569515684,0.979457624573425,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","TNFRSF9",1.26218747311871e-08,0.763799591918643,0.000649093226694777,0.979674248145407,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","RBP5",1.25995991476494e-08,0.763141950032942,0.000646804157621177,0.979710112095713,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","NETO1",1.25681725549111e-08,0.76221243677963,0.000643581594673437,0.979760709347702,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","TNFRSF1B",1.25523096026276e-08,0.761742492750102,0.000641958023488623,0.979786248952738,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","PTGDS",1.2504327571919e-08,0.760317890451795,0.000637059550080443,0.979863500910016,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","TESC",1.2435456081493e-08,0.758264816345418,0.000630061266941244,0.979974385613851,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","BHLHE41",1.23883911053695e-08,0.756856155069766,0.000625301055126759,0.980050161544399,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","NEB",1.23851727221318e-08,0.756759660020385,0.00062497620309251,0.98005534323819,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","PPDPFL",1.23851726165599e-08,0.756759656854727,0.000624976192437853,0.980055343408164,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","RETREG1",1.23475831671955e-08,0.755631029481477,0.000621188298420834,0.980115863614227,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ADAMTSL1",1.23429172243665e-08,0.755490727502104,0.000620718914021699,0.980123375938208,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","GUCY1A2",1.21940199602843e-08,0.750989296211555,0.000605833311607758,0.980363106434488,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LRRC4C",1.21868798981836e-08,0.750772251343497,0.000605124042465269,0.980374602262178,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CCDC168",1.21839421445945e-08,0.750682917166873,0.000604832336782316,0.980379332181474,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","C5orf46",1.21414795412718e-08,0.749389593637375,0.000600623846387624,0.980447699015799,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ADAMTS8",1.21151488670467e-08,0.74858565599234,0.000598021579946313,0.980490092740298,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","NEURL1B",1.21054201891357e-08,0.7482882354677,0.000597061521850944,0.980505756420415,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","FOXQ1",1.20576922390071e-08,0.746826127951988,0.000592362743026159,0.980582601024429,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","RGPD3",1.20433464974974e-08,0.746385682718566,0.000590954044345009,0.980605698486294,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ACKR4",1.20415828484555e-08,0.746331503677956,0.000590780976299361,0.980608538062943,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SMOC2",1.20318115310991e-08,0.746031206267149,0.00058982256970014,0.980624270451746,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","TCIM",1.20175205422601e-08,0.745591629138878,0.000588422258233002,0.980647279787865,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","S100A7A",1.19880131116046e-08,0.744682581519938,0.00058553621982665,0.980694788544979,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ITIH5",1.19661251183206e-08,0.744007022433931,0.00058340000047852,0.980730029588982,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","DRAM1",1.1947347148828e-08,0.743426602962419,0.000581570423798602,0.980760263329309,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","AL355916.1",1.18757830546885e-08,0.741207352894569,0.000574624126791542,0.980875486383129,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SUSD2",1.17954729400395e-08,0.738703115832723,0.000566878601183317,0.981004791599187,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","VEPH1",1.17841265380859e-08,0.738348127418107,0.000565788532319977,0.981023060184659,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","PCOLCE2",1.17826167956356e-08,0.738300870761868,0.000565643567779066,0.981025490987624,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","GLIPR1",1.17760264196738e-08,0.738094523364885,0.000565010981436039,0.981036102008423,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","GDF6",1.17655935643488e-08,0.737767662769628,0.000564010293011892,0.981052899728415,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HOXB5",1.17655935509434e-08,0.737767662349478,0.000564010291726658,0.981052899749999,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","GRP",1.17581532934e-08,0.737534406994272,0.000563297186184184,0.981064879156646,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","RUNX3",1.17026807091278e-08,0.735791295849774,0.000557994679906626,0.981154194565551,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CAPN6",1.16151907253041e-08,0.733027577051533,0.000549682659787508,0.981295061092534,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","FILIP1",1.15847289540698e-08,0.73206110918886,0.000546803266554391,0.98134410734592,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","NFATC1",1.15446639816752e-08,0.730786617946828,0.000543027645248498,0.981408615743764,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","DLX5",1.1515116413865e-08,0.729844247142211,0.000540251537929118,0.981456190202629,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SERPINB9",1.14848850049402e-08,0.728877906905476,0.00053741854430774,0.981504865780478,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","OLFML2A",1.14030425188698e-08,0.726250785633657,0.000529786434172868,0.981636640675334,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HIST1H1A",1.13767574032353e-08,0.725403592663296,0.000527346831259622,0.981678962545424,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","MAP3K7CL",1.13071350702483e-08,0.723151422635715,0.00052091217283219,0.981791062256694,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","MYLK",1.12710286576879e-08,0.721978728292015,0.000517590687764605,0.981849197744498,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","FAM162B",1.12303956694718e-08,0.720655137642577,0.000513865500428611,0.981914621656348,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","FGF10",1.12236825618913e-08,0.720436065790835,0.000513251345156258,0.981925430564432,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","PHGDH",1.1202638012007e-08,0.719748576872348,0.00051132844376718,0.981959314834414,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","EVA1A",1.11964365879572e-08,0.719545774786909,0.000510762490135079,0.98196929988321,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","MAFB",1.11963579833427e-08,0.719543203598045,0.000510755318541261,0.981969426446241,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ABCA10",1.10123095684665e-08,0.713479800336966,0.000494101496078718,0.982265768113533,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ZNF331",1.07428938681255e-08,0.704444578185417,0.00047022088719783,0.982699566513801,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","PAMR1",1.06992019548913e-08,0.70296094726786,0.000466403839023666,0.982769917324199,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ANGPT2",1.06618942775401e-08,0.701689964870957,0.000463156847949274,0.982829988622893,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","TXLNB",1.06303158107809e-08,0.700611164023667,0.000460417349061361,0.982880835056722,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","IL10",1.05952388896056e-08,0.699409604307163,0.0004573838779622,0.982937314648948,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LINC00924",1.0584958224875e-08,0.699056790548306,0.000456496700419339,0.982953868220392,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SEPTIN4",1.05673296523171e-08,0.698451121943836,0.000454977434337857,0.982982253156436,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HMOX1",1.05624648656052e-08,0.698283828127351,0.000454558623006071,0.982990086276567,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ACTC1",1.05526713746133e-08,0.697946840943251,0.000453716082552409,0.983005855439774,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SYCE1",1.05316154685641e-08,0.697221408224317,0.000451907275693387,0.983039759002802,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","IKZF1",1.04999139051297e-08,0.696126842630049,0.000449190768358841,0.98309080392899,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CXCL2",1.04783580471933e-08,0.695380951715646,0.000447348324047908,0.983125512577775,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CCR6",1.04094751834605e-08,0.692988520460685,0.000441486079496743,0.98323642608167,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HSPA1A",1.03690168373916e-08,0.691576958086188,0.000438060914502252,0.983301571273021,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","FAM49A",1.03397061327946e-08,0.690551360647381,0.000435587830187478,0.98334876683241,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","RAMP2",1.02816557173478e-08,0.688512727665246,0.000430710501531213,0.983442238719365,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","PTGS2",1.02287577804893e-08,0.686646384161208,0.000426289990324043,0.98352741436244,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LMOD1",1.0178109149047e-08,0.684851588761216,0.000422078814314054,0.983608968376059,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","AUXG01000058.1",1.01776475400709e-08,0.684835195724925,0.000422040530002444,0.98360971165586,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","BAALC",1.01503502260199e-08,0.683864649867027,0.000419779668979787,0.983653665640434,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SH3BGR",1.01182432242732e-08,0.682720214164217,0.00041712822345114,0.983705364221112,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CYTL1",1.01156590021e-08,0.682627965008534,0.000416915179679697,0.983709525329495,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","PRG4",1.00279370206104e-08,0.679484435973088,0.000409715639126974,0.983850775317121,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","FAM43A",9.94520866419634e-09,0.676498063601504,0.000402983389483001,0.983983985030554,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","DCBLD2",9.93283934146337e-09,0.676049710738659,0.000401981594154492,0.984003902229326,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","MEF2C",9.90445792996673e-09,0.675019143506187,0.000399687686988779,0.984049602280354,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","COL25A1",9.89414813245646e-09,0.674644150619126,0.000398856030278229,0.984066203239062,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","BDNF",9.84684666753882e-09,0.672919350092181,0.000395051483124313,0.984142368709421,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","GPR183",9.78349440432478e-09,0.670598051917558,0.000389984501540284,0.984244379622595,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","H1F0",9.74056917654996e-09,0.669017849547607,0.000386569883207357,0.984313498715475,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","AC008393.1",9.66672425268812e-09,0.666285305158618,0.000380730795948445,0.984432405620106,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HGF",9.66390095954667e-09,0.666180475909565,0.000380508433616509,0.984436951762737,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","F13A1",9.61243143359639e-09,0.664264763754766,0.00037646608354765,0.984519829467621,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CD93",9.60789435807836e-09,0.664095468660077,0.000376110782818353,0.984527135204598,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","STC2",9.60272482597824e-09,0.663902490268722,0.000375706158532893,0.984535459343978,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","APELA",9.58474924272732e-09,0.663230764879523,0.000374300887342835,0.984564404193383,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","MROH8",9.535902638499e-09,0.661399928122902,0.000370495521478735,0.984643058634043,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","FLT1",9.5262632109883e-09,0.66103767476168,0.000369746864578735,0.984658580381229,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ENC1",9.52094200651831e-09,0.660837566514081,0.000369333911646451,0.9846671487754,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LINGO1",9.3534257380141e-09,0.654488159712063,0.000356451749866086,0.984936890374528,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","RCSD1",9.34149866328625e-09,0.654032357313574,0.000355543266458845,0.984956095907819,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LMO7",9.26714545961112e-09,0.651179529076261,0.000349905932514887,0.985075823108367,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","EGFL6",9.22038904203019e-09,0.649375431321784,0.00034638401182208,0.985151112773371,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CAPS",9.21171003059923e-09,0.649039684104436,0.000345732226760516,0.985165088192754,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SHC4",9.19208007046438e-09,0.64827929304885,0.000344260300562613,0.985196697446092,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","GPC3",9.17961412022154e-09,0.647795681973007,0.000343327188201051,0.985216770824413,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","TRIB1",9.14846989545403e-09,0.64658497729853,0.000341001486887922,0.985266921057936,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CD14",9.10207609726551e-09,0.644774855063778,0.000337551677206558,0.98534162714521,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SLC16A3",9.0782195259029e-09,0.64384095801847,0.000335784547960741,0.985380042482935,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","PDK4",8.98368101153883e-09,0.640119198931294,0.000328827394778713,0.985532274621975,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","FOXS1",8.9767534241132e-09,0.639845150718852,0.000328320452866462,0.985543429900054,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SERPINI1",8.97194473668388e-09,0.639654816810395,0.000327968796205102,0.985551173181184,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","LGI4",8.95985038019463e-09,0.639175718003351,0.00032708517550812,0.985570648356618,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","PDE3A",8.91807354740432e-09,0.637516495621061,0.00032404210550549,0.985637920389452,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","SCRG1",8.88362142923553e-09,0.636143136243829,0.000321543275975622,0.985693397721755,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","KRT7",8.87535621949763e-09,0.635812978871069,0.00032094523466385,0.985706706980123,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ZNF385B",8.85688691518639e-09,0.635074255803095,0.000319610872986515,0.98573644764848,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","VWC2",8.85445380516074e-09,0.63497683892043,0.000319435294002297,0.985740365627438,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","ZNF385D",8.73915163883148e-09,0.630333703038738,0.000311170126464282,0.985926034344442,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","FGF2",8.73869415429441e-09,0.630315175562374,0.000311137548520549,0.985926771023947,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","CD36",8.73853606638491e-09,0.630308773031402,0.000311126291314648,0.9859270255902,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","FZD10",8.73786168975532e-09,0.630281459781893,0.000311078272240956,0.985928111527351,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","TUBB2B",8.72657523026358e-09,0.629824071645537,0.000310275168477353,0.985946285923875,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HSPA1B",8.71855021054806e-09,0.629498544380244,0.00030970476843283,0.985959208483036,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","MMP11",8.64553147112351e-09,0.626524684203678,0.000304538874352175,0.986076789544317,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","HSPB8",8.57776908718144e-09,0.623745472082716,0.000299783722362363,0.986185906640029,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EMP1_OE","AJAP1",8.56873094726773e-09,0.62337335200998,0.000299152308822076,0.986200460686791,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
