"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.29848917663425,0.759,0.076,0,"11","CDC42EP1"
0,0.395630801413774,0.89,0.207,0,"11","CYB5R3"
0,0.728222049358013,0.823,0.14,0,"11","IPO5"
0,2.11788014975529,0.731,0.048,0,"11","ABHD17C"
0,0.857824560509092,0.817,0.134,0,"11","NAE1"
0,0.668372234386396,0.819,0.136,0,"11","GPS1"
0,0.526376277140066,0.832,0.149,0,"11","IDH3B"
0,1.31816426074881,0.772,0.09,0,"11","SLC31A1"
0,0.400205175360946,0.89,0.208,0,"11","LLPH"
0,0.857147699891272,0.929,0.247,0,"11","PSMD9"
0,0.876833488022716,0.812,0.13,0,"11","TM9SF1"
0,0.328955354494623,0.904,0.222,0,"11","COPS2"
0,0.640464828188047,0.846,0.164,0,"11","MCFD2"
0,0.554702161694459,0.819,0.137,0,"11","AAMP"
0,2.10617038794866,0.746,0.064,0,"11","ECT2"
0,0.721807612613705,0.885,0.203,0,"11","LSM2"
0,0.462434194347689,0.884,0.202,0,"11","ARCN1"
0,2.36846922618076,0.815,0.133,0,"11","THBS1"
0,0.546461834418741,0.82,0.138,0,"11","XPO6"
0,0.774821635865942,0.86,0.178,0,"11","SKA2"
0,0.48468474621259,0.84,0.158,0,"11","DDX42"
0,0.451487078253888,0.857,0.175,0,"11","RTCB"
0,0.500036397293823,0.866,0.185,0,"11","METTL5"
0,1.14521379295669,0.787,0.106,0,"11","CCDC14"
0,0.383214529502448,0.904,0.223,0,"11","ZMAT2"
0,0.679848184787424,0.812,0.131,0,"11","RMDN1"
0,1.09132029785567,0.8,0.119,0,"11","EMG1"
0,0.891625404745581,0.772,0.091,0,"11","EFNB2"
0,1.31280654558955,0.98,0.299,0,"11","TMOD3"
0,1.25502333175278,0.761,0.08,0,"11","ZNF598"
0,1.18233006171161,0.963,0.282,0,"11","TUFM"
0,0.913300244887528,0.923,0.242,0,"11","LSM4"
0,0.665298838749445,0.909,0.228,0,"11","POLR2F"
0,1.79222287417688,0.739,0.058,0,"11","AK4"
0,2.33203647799346,0.715,0.034,0,"11","ZBED2"
