"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.005266764522e-53,0.799875323173893,0.45,0.202,1.35187250042975e-48,"2","MCM6"
9.04569783577582e-53,0.44795463620796,0.61,0.321,2.44315252846469e-48,"2","TENT5A"
1.07015934699925e-52,0.395824327009159,0.873,0.525,2.89039338031027e-48,"2","PMAIP1"
2.49654987971766e-52,0.667477183238374,0.424,0.181,6.74293157012942e-48,"2","CTSS"
5.356189720302e-52,0.266990658601219,0.616,0.303,1.44665328155637e-47,"2","ITGA5"
6.76723106698979e-52,0.736577064321718,0.427,0.191,1.82776143888327e-47,"2","SGO2"
1.60448740069459e-51,2.83149709784723,0.128,0.02,4.33356002053602e-47,"2","AC005899.8"
1.73575724184456e-51,0.598349480890477,0.52,0.252,4.68810673449796e-47,"2","MCM5"
1.8473662265762e-51,0.377016361885889,0.367,0.142,4.98955144135966e-47,"2","DPYSL3"
7.36165750173878e-51,1.64494011337637,0.215,0.058,1.98831007464463e-46,"2","FOLR3"
1.24084185505429e-50,0.585076660496478,0.732,0.408,3.35138976631613e-46,"2","PCLAF"
3.67976583062503e-50,1.65538201137197,0.298,0.108,9.93867953193515e-46,"2","TRPV3"
9.35832033059486e-50,0.95519773031325,0.405,0.179,2.52758873809037e-45,"2","ANTXR2"
2.82538343645096e-49,0.286132553445932,0.317,0.108,7.6310781235104e-45,"2","A2ML1"
2.84684788962711e-49,0.451473469326525,0.897,0.605,7.68905146509387e-45,"2","UBE2S"
4.75093155702617e-49,0.312096434222747,0.981,0.593,1.2831791042372e-44,"2","DSG3"
1.0294077030645e-48,0.591428175589516,0.638,0.331,2.78032726520691e-44,"2","FSTL3"
1.17033839882432e-48,0.241728665859004,0.798,0.466,3.16096698138461e-44,"2","ZC3HAV1"
1.3679110465692e-48,0.810210854658035,0.64,0.356,3.69459094567875e-44,"2","PLCG2"
1.66027814086598e-48,0.787726933634793,0.461,0.22,4.48424523066493e-44,"2","MIR222HG"
1.69801951135818e-48,0.890306677100927,0.859,0.582,4.58618089822732e-44,"2","NFKBIA"
2.30016639660523e-48,0.761316747463431,0.504,0.25,6.21251942059107e-44,"2","ICAM1"
3.05892932829941e-48,0.833986600001458,0.376,0.156,8.26186222280387e-44,"2","KIF4A"
4.84022110634347e-48,1.4497345186958,0.254,0.083,1.30729531861231e-43,"2","MIR503HG"
6.79164870497083e-48,1.05493569724768,0.236,0.071,1.83435639872557e-43,"2","IL20"
7.84495198506839e-48,0.537861304079637,0.559,0.288,2.11884308164712e-43,"2","TPX2"
8.24695177873456e-48,0.654524813950047,0.634,0.361,2.22741920591842e-43,"2","GADD45B"
1.38134950236491e-47,0.436990549198592,0.61,0.325,3.73088687093738e-43,"2","ECT2"
1.94695096827535e-47,0.234784959504755,0.884,0.546,5.25851987021489e-43,"2","ODC1"
1.9955753931948e-47,0.536616351425317,0.987,0.722,5.38984957947982e-43,"2","LGALS1"
3.44907594009495e-47,0.373801363158428,0.433,0.188,9.31560920660244e-43,"2","NDC80"
3.89378907681322e-47,1.2160746480224,0.231,0.07,1.05167349175648e-42,"2","SRPX2"
1.30875898691681e-46,0.298831887771252,0.716,0.408,3.5348271477636e-42,"2","HERPUD1"
1.52894867454281e-46,0.502953224890191,0.379,0.158,4.12953747507268e-42,"2","KIF2C"
2.2466895730026e-46,1.24856408009485,0.268,0.093,6.06808386772271e-42,"2","GEM"
9.43237020152569e-46,0.293478452968959,0.83,0.506,2.54758886773007e-41,"2","PCNA"
3.15940759809782e-45,0.713501214735722,0.475,0.228,8.53324398170239e-41,"2","SLC43A3"
4.54131530094051e-45,0.391938884376315,0.576,0.288,1.22656384963102e-40,"2","RRM2"
1.41313084112752e-44,0.837757094702725,0.427,0.206,3.81672508880131e-40,"2","CXCL2"
3.00206474760979e-44,1.70226003233876,0.243,0.082,8.10827667681928e-40,"2","AC253572.2"
3.31279791566189e-44,0.341816584193015,0.337,0.136,8.94753589041121e-40,"2","SH3KBP1"
4.0433292822174e-44,0.791599794696885,0.192,0.053,1.0920628058341e-39,"2","ANKRD36C"
3.10774942220238e-43,0.908066493387811,0.366,0.16,8.39372041442642e-39,"2","FAM111B"
4.6504198083826e-43,0.496879168627002,0.369,0.163,1.25603188604606e-38,"2","HIST2H2AC"
5.97790376640218e-43,0.21307657253667,0.623,0.354,1.61457202826757e-38,"2","NBR1"
9.72050288238192e-43,0.396442271664345,0.546,0.276,2.62541062350253e-38,"2","PRC1"
4.80121769835595e-42,0.417381589897031,0.937,0.643,1.29676088814896e-37,"2","DNAJB1"
6.47826914491245e-42,0.519170007248555,0.711,0.428,1.7497157133494e-37,"2","EFNA1"
8.14357711201451e-42,1.25772846205093,0.242,0.083,2.199498742184e-37,"2","HLA-DMB"
1.02063313449192e-41,0.355651401337938,0.421,0.202,2.75662803294922e-37,"2","RDH10"
1.50029867324704e-41,1.29806053666153,0.295,0.118,4.05215668657292e-37,"2","SECTM1"
2.05881436249493e-41,0.774584910386267,0.187,0.053,5.56065171166256e-37,"2","NTRK2"
6.81437559224885e-41,0.255364481806819,0.843,0.497,1.84049470371049e-36,"2","STMN1"
1.05992944782512e-40,0.613687556023643,0.358,0.154,2.86276344563087e-36,"2","DEPDC1"
