"to_vertex","from_vertex","NA","from_UMAP_1","from_UMAP_2","to_UMAP_1","to_UMAP_2"
"Y_626","Y_610",1,-7.66925667299409,-2.82264492398795,-7.80277107177092,-2.77330746399757
"Y_626","Y_617",1,-7.96648335749552,-2.7351888775733,-7.80277107177092,-2.77330746399757
"Y_682","Y_615",1,3.7505636018366,-7.28058859642502,3.74735001056218,-7.51625120109826
"Y_684","Y_614",1,3.80534245708203,-3.97860039856328,3.97261722723287,-3.89218333677766
"Y_703","Y_286",1,8.83467755367656,-4.09800437568831,9.02130917008401,-4.00039738952658
"Y_703","Y_613",1,9.1786812762095,-3.82363348403035,9.02130917008401,-4.00039738952658
"Y_784","Y_195",1,1.72351668264572,6.68585282649465,1.92712492797324,6.76952112213477
"Y_784","Y_612",1,2.19307467352474,6.82021716345507,1.92712492797324,6.76952112213477
"Y_784","Y_224",1,1.7304942027632,6.97547804953804,1.92712492797324,6.76952112213477
"Y_621","Y_601",1,-5.6806589467886,9.86060770060637,-5.34756964208776,9.94048581204307
"Y_621","Y_611",1,-5.06962045690891,10.2033509046246,-5.34756964208776,9.94048581204307
"Y_620","Y_611",1,-5.06962045690891,10.2033509046246,-4.89060137635635,10.1628330359392
"Y_635","Y_608",1,-7.42897997021271,-2.80964084611692,-7.52626152351842,-2.85441855295467
"Y_635","Y_610",1,-7.66925667299409,-2.82264492398795,-7.52626152351842,-2.85441855295467
"Y_648","Y_558",1,4.50584002108894,-4.42406516897498,4.5959500332318,-4.31110638002035
"Y_648","Y_609",1,4.67601748887712,-4.20393872788599,4.5959500332318,-4.31110638002035
"Y_629","Y_609",1,4.67601748887712,-4.20393872788599,4.79280735779394,-4.15465919694981
"Y_629","Y_604",1,4.89397231561419,-4.0653794340556,4.79280735779394,-4.15465919694981
"Y_633","Y_608",1,-7.42897997021271,-2.80964084611692,-7.37776918585625,-2.7018368913403
"Y_627","Y_607",1,-9.68052993175609,-2.27678042923245,-9.8908199018808,-2.25958420919283
"Y_627","Y_584",1,-9.84340174566804,-2.03704317094384,-9.8908199018808,-2.25958420919283
"Y_671","Y_458",1,9.24433491774593,-2.93798412404359,9.06051132594731,-2.88866940878168
"Y_671","Y_606",1,8.93590837436055,-3.02578842313784,9.06051132594731,-2.88866940878168
"Y_644","Y_587",1,8.67325333800997,-3.15374895941038,8.86581478820162,-3.17805768850958
"Y_644","Y_606",1,8.93590837436055,-3.02578842313784,8.86581478820162,-3.17805768850958
"Y_616","Y_605",1,-7.59112318980821,-1.60958782141343,-7.77465908718835,-1.78812785699696
"Y_616","Y_569",1,-7.95282414151629,-1.75865254554543,-7.77465908718835,-1.78812785699696
"Y_638","Y_603",1,-4.77528158686899,10.9031822013009,-4.88241555040784,10.9222038757714
"Y_839","Y_602",1,-1.9390863429224,11.0328372682493,-2.04483325723995,11.219645894924
"Y_839","Y_596",1,-2.14492817600018,11.3833133856159,-2.04483325723995,11.219645894924
"Y_849","Y_601",1,-5.6806589467886,9.86060770060637,-5.98126481809622,10.1498179700993
"Y_849","Y_102",1,-6.33384370392018,10.2657464652787,-5.98126481809622,10.1498179700993
"Y_659","Y_600",1,-8.2526559958022,-2.27973492737992,-8.12740499815285,-2.45236813127096
"Y_659","Y_567",1,-8.04292211090406,-2.61477029520361,-8.12740499815285,-2.45236813127096
"Y_854","Y_543",1,-5.07909832412007,-6.95664092526643,-4.9100531002662,-6.84451517375643
"Y_854","Y_598",1,-4.60908024264153,-6.86264020344407,-4.9100531002662,-6.84451517375643
"Y_709","Y_8",1,3.54123234181819,-3.37164818216168,3.26191870591515,-3.56930990396163
"Y_709","Y_597",1,2.99600233882074,-3.39861161443148,3.26191870591515,-3.56930990396163
"Y_618","Y_594",1,-7.18718232892776,-2.71957476473658,-7.09586134300128,-2.65148313615859
"Y_647","Y_593",1,5.49763360399095,-5.10912205387577,5.64336608009879,-5.11952785124597
"Y_647","Y_43",1,5.67297865871779,-5.29040307427003,5.64336608009879,-5.11952785124597
"Y_595","Y_592",1,-9.41335692469235,-2.08122949732725,-9.21493615892929,-2.07806562544442
"Y_590","Y_588",1,4.34109745296919,-4.14152209335479,4.34851751260758,-4.29122754068945
"Y_590","Y_558",1,4.50584002108894,-4.42406516897498,4.34851751260758,-4.29122754068945
"Y_877","Y_66",1,-8.57123927500295,10.0997208701334,-8.71094949717327,10.2066915540078
"Y_877","Y_586",1,-8.8720210891996,10.2524210832305,-8.71094949717327,10.2066915540078
"Y_845","Y_583",1,-4.73239470776087,9.68393764408712,-4.73125937294701,9.81472737452404
"Y_845","Y_172",1,-4.7273050136436,9.92895111708543,-4.73125937294701,9.81472737452404
"Y_732","Y_582",1,6.53313841900073,13.0113946945928,6.61543555784428,12.8638444987163
"Y_732","Y_179",1,6.54603773105473,12.6752906355166,6.61543555784428,12.8638444987163
"Y_675","Y_581",1,5.39897261367863,-4.73492310734382,5.39506111457068,-4.59204594750072
"Y_675","Y_388",1,5.21563767787853,-4.60674762218589,5.39506111457068,-4.59204594750072
"Y_675","Y_47",1,5.57903977673039,-4.55779324521065,5.39506111457068,-4.59204594750072
"Y_632","Y_140",1,5.4949578920605,-4.94987899323291,5.35888278035604,-4.85478531702139
"Y_632","Y_581",1,5.39897261367863,-4.73492310734382,5.35888278035604,-4.85478531702139
"Y_726","Y_250",1,1.23602049609474,-5.39959755170983,1.60783952746185,-5.11301095607612
"Y_726","Y_580",1,1.76732160217708,-4.46569172468511,1.60783952746185,-5.11301095607612
"Y_843","Y_438",1,0.352091120484529,-5.7607291496181,0.262724516652782,-6.00770191012003
"Y_843","Y_578",1,0.372049159852606,-6.18883219066392,0.262724516652782,-6.00770191012003
"Y_650","Y_67",1,-7.1317093077213,-1.55678298128091,-6.98052818041194,-1.70353859837869
"Y_650","Y_577",1,-6.7484937414421,-1.72782641749557,-6.98052818041194,-1.70353859837869
"Y_646","Y_205",1,6.68505091229365,6.01377286464509,6.39806408712292,6.16740731663738
"Y_646","Y_576",1,6.0744312236659,6.06439273166703,6.39806408712292,6.16740731663738
"Y_640","Y_575",1,-9.66502612487857,0.373481634352687,-9.50892963181854,0.728965130643093
"Y_640","Y_347",1,-9.37616092719771,1.07073557684431,-9.50892963181854,0.728965130643093
"Y_607","Y_572",1,-9.5221423845661,-2.30929418026266,-9.68052993175609,-2.27678042923245
"Y_592","Y_572",1,-9.5221423845661,-2.30929418026266,-9.41335692469235,-2.08122949732725
"Y_736","Y_571",1,-7.52818877275458,10.8646053760583,-7.41367067794871,10.8226300568213
"Y_736","Y_163",1,-7.38361052341417,10.7488260829242,-7.41367067794871,10.8226300568213
"Y_789","Y_454",1,2.08730978557423,4.23760812485164,1.92929610300697,4.33098452222299
"Y_789","Y_570",1,1.76177674176883,4.46760373490236,1.92929610300697,4.33098452222299
"Y_654","Y_569",1,-7.95282414151629,-1.75865254554543,-8.10961265946185,-1.97389033141809
"Y_654","Y_565",1,-8.4016421862383,-2.06200969148482,-8.10961265946185,-1.97389033141809
"Y_651","Y_568",1,3.53220685745978,7.31488248919935,3.70968941231112,7.36366586319142
"Y_617","Y_567",1,-8.04292211090406,-2.61477029520361,-7.96648335749552,-2.7351888775733
"Y_587","Y_566",1,8.55103419663705,-3.05485267662461,8.67325333800997,-3.15374895941038
"Y_600","Y_565",1,-8.4016421862383,-2.06200969148482,-8.2526559958022,-2.27973492737992
"Y_568","Y_563",1,3.33424019043988,7.32289928660157,3.53220685745978,7.31488248919935
"Y_670","Y_562",1,5.01949946341749,-4.25630446091329,4.93274979900702,-4.38603438870075
"Y_670","Y_540",1,5.0103558331218,-4.48270383519189,4.93274979900702,-4.38603438870075
"Y_681","Y_359",1,7.3989223377354,-3.03122916035926,7.41193439434337,-3.27643445090446
"Y_681","Y_552",1,7.40295670652051,-3.48617376760095,7.41193439434337,-3.27643445090446
"Y_551","Y_528",1,-2.16802169011365,2.24671678746176,-2.20537524281767,2.39173881055307
"Y_551","Y_550",1,-2.37538482047249,2.46024234825271,-2.20537524281767,2.39173881055307
"Y_830","Y_372",1,-2.10903910949573,-1.77933674883027,-1.88399021031252,-1.54684048925009
"Y_830","Y_547",1,-1.55961372478382,-1.1009338522897,-1.88399021031252,-1.54684048925009
"Y_547","Y_544",1,-1.23874087096667,-0.798572503667964,-1.55961372478382,-1.1009338522897
"Y_579","Y_388",1,5.21563767787853,-4.60674762218589,5.05453556127853,-4.61855434436618
"Y_579","Y_540",1,5.0103558331218,-4.48270383519189,5.05453556127853,-4.61855434436618
"Y_857","Y_539",1,-3.34577166167487,2.26622455514829,-3.11142887458556,2.16245555106189
"Y_857","Y_410",1,-2.88378134168052,2.08943939667426,-3.11142887458556,2.16245555106189
"Y_786","Y_539",1,-3.34577166167487,2.26622455514829,-3.64431936926691,2.25505779239173
"Y_668","Y_3",1,4.73705440588432,6.25192291576101,4.870265957235,6.08932130241664
"Y_668","Y_537",1,5.06702820539998,6.03925606005576,4.870265957235,6.08932130241664
"Y_585","Y_435",1,6.24925772921478,-3.80826235228946,6.17277572218877,-3.97040207477641
"Y_585","Y_534",1,6.29457960007353,-4.13481584495119,6.17277572218877,-3.97040207477641
"Y_738","Y_533",1,-6.00554507565069,-0.274545874863459,-5.84717635761705,-0.280611574991784
"Y_545","Y_103",1,-4.81285592048728,-7.93356763943752,-4.93097998136291,-8.08493484753591
"Y_545","Y_532",1,-4.94447118498333,-8.29213215427797,-4.93097998136291,-8.08493484753591
"Y_573","Y_191",1,6.93710395415818,-4.84898655875671,6.7403445856032,-4.78292394252247
"Y_573","Y_531",1,6.5282975203432,-4.8916246529359,6.7403445856032,-4.78292394252247
"Y_531","Y_527",1,6.28109067392501,-4.91060342601749,6.5282975203432,-4.8916246529359
"Y_531","Y_2",1,6.53089795551304,-5.13147985147337,6.5282975203432,-4.8916246529359
"Y_765","Y_520",1,-6.58662438873815,-0.296232026965153,-6.79063700641969,-0.202620619572469
"Y_765","Y_259",1,-6.78480132940246,0.0156318346049938,-6.79063700641969,-0.202620619572469
"Y_734","Y_520",1,-6.58662438873815,-0.296232026965153,-6.42177534191447,-0.295378963812902
"Y_757","Y_434",1,-1.74668349510652,-11.1700145065456,-1.54995981020796,-11.1747260084513
"Y_757","Y_516",1,-1.59783004113699,-10.883067134021,-1.54995981020796,-11.1747260084513
"Y_532","Y_514",1,-5.10941763080385,-8.28549524411378,-4.94447118498333,-8.29213215427797
"Y_677","Y_65",1,-7.9388547000615,10.9413155002787,-7.81833386843247,10.9168437104363
"Y_677","Y_512",1,-7.68091120007282,10.8593062563657,-7.81833386843247,10.9168437104363
"Y_571","Y_512",1,-7.68091120007282,10.8593062563657,-7.52818877275458,10.8646053760583
"Y_530","Y_509",1,4.26618614221541,7.43577671229587,4.43938971965498,7.56617451197781
"Y_530","Y_377",1,4.4895243505761,7.74614359210937,4.43938971965498,7.56617451197781
"Y_529","Y_509",1,4.26618614221541,7.43577671229587,4.02604620373398,7.45674364569725
"Y_834","Y_1",1,-8.08942302213025,10.4379130172834,-8.01777715423326,10.5975621263365
"Y_834","Y_508",1,-8.07471668536214,10.7174625489691,-8.01777715423326,10.5975621263365
"Y_517","Y_424",1,4.58731061300701,-2.90365908894685,4.57087273478173,-3.08688781831179
"Y_517","Y_506",1,4.73192760715411,-3.17529388589125,4.57087273478173,-3.08688781831179
"Y_707","Y_505",1,4.20526318360387,3.90726384872312,4.07304758316656,3.74456317842717
"Y_707","Y_491",1,3.90656379051954,3.59934195163415,4.07304758316656,3.74456317842717
"Y_522","Y_14",1,4.41172753601845,4.18948980550575,4.42378054583685,3.98090636570809
"Y_522","Y_505",1,4.20526318360387,3.90726384872312,4.42378054583685,3.98090636570809
"Y_875","Y_239",1,9.5154446959601,-3.62058151898536,9.51131687885121,-3.83613156595059
"Y_875","Y_504",1,9.35067934932625,-3.91187122393514,9.51131687885121,-3.83613156595059
"Y_613","Y_504",1,9.35067934932625,-3.91187122393514,9.1786812762095,-3.82363348403035
"Y_604","Y_502",1,5.0383375113164,-4.08025381900019,4.89397231561419,-4.0653794340556
"Y_562","Y_502",1,5.0383375113164,-4.08025381900019,5.01949946341749,-4.25630446091329
"Y_544","Y_501",1,-1.03159579509991,-0.866070285089445,-1.23874087096667,-0.798572503667964
"Y_544","Y_409",1,-1.34808793547685,-0.613627847131927,-1.23874087096667,-0.798572503667964
"Y_559","Y_500",1,-0.726775305246447,0.965515350791572,-0.722646655624794,1.07189100724423
"Y_559","Y_387",1,-0.626132016871059,1.17192061002233,-0.722646655624794,1.07189100724423
"Y_553","Y_465",1,-0.636887790107564,0.717010866236652,-0.678154188030604,0.850938154062027
"Y_553","Y_500",1,-0.726775305246447,0.965515350791572,-0.678154188030604,0.850938154062027
"Y_704","Y_130",1,6.83618945039287,-8.39854907670021,6.65313790581315,-8.35204570353347
"Y_704","Y_499",1,6.42603752015246,-8.3757536740588,6.65313790581315,-8.35204570353347
"Y_631","Y_499",1,6.42603752015246,-8.3757536740588,6.2462929558721,-8.30468408092055
"Y_501","Y_495",1,-0.879050469860586,-0.833303409031382,-1.03159579509991,-0.866070285089445
"Y_497","Y_495",1,-0.879050469860586,-0.833303409031382,-0.75033747824398,-0.661081660892619
"Y_521","Y_493",1,5.30570954160234,5.67285024141722,5.19344515451376,5.5727548195253
"Y_521","Y_182",1,5.24497124584816,5.43267685511325,5.19344515451376,5.5727548195253
"Y_676","Y_491",1,3.90656379051954,3.59934195163415,3.7966595305813,3.45094630513713
"Y_676","Y_80",1,3.69231743145124,3.35216685482212,3.7966595305813,3.45094630513713
"Y_728","Y_489",1,5.9394083788705,7.30333016645597,6.06034083964773,7.41211065095505
"Y_728","Y_13",1,6.04483530976786,7.53564541920526,6.06034083964773,7.41211065095505
"Y_546","Y_489",1,5.9394083788705,7.30333016645597,5.76301625195267,7.2628446166389
"Y_546","Y_4",1,5.77121864450906,7.04955188767263,5.76301625195267,7.2628446166389
"Y_515","Y_487",1,-2.4685215847362,-2.03381050623364,-2.09391547942173,-3.06462138177516
"Y_515","Y_474",1,-1.50279548855031,-4.00622401213622,-2.09391547942173,-3.06462138177516
"Y_506","Y_485",1,4.66456321231811,-3.35858699197582,4.73192760715411,-3.17529388589125
"Y_506","Y_390",1,4.88467336402213,-3.02307658667768,4.73192760715411,-3.17529388589125
"Y_486","Y_485",1,4.66456321231811,-3.35858699197582,4.74993614544131,-3.5875223963357
"Y_850","Y_480",1,-3.14699278233653,12.419104564641,-2.95118776145765,12.4881115291995
"Y_524","Y_89",1,2.07276980476089,-13.3424968337327,1.97654686747418,-13.2220621437578
"Y_524","Y_479",1,1.74111985042738,-13.1869577695085,1.97654686747418,-13.2220621437578
"Y_488","Y_403",1,0.793328607155674,-12.9769321031693,1.26722422879155,-13.0819449363389
"Y_488","Y_479",1,1.74111985042738,-13.1869577695085,1.26722422879155,-13.0819449363389
"Y_536","Y_478",1,-1.71205823618569,0.601710791436101,-1.58729046182544,0.376732505675031
"Y_536","Y_447",1,-1.59551687190269,0.148634210744122,-1.58729046182544,0.376732505675031
"Y_829","Y_477",1,3.28205182770009,-2.43297848260256,3.02473453873809,-2.54034465968534
"Y_745","Y_476",1,-1.6554141972826,-11.9014553373557,-1.73240451417387,-11.6812602617051
"Y_745","Y_260",1,-1.82844826130222,-11.4476322953429,-1.73240451417387,-11.6812602617051
"Y_490","Y_266",1,2.03994619474428,5.24822362031882,1.86635425235973,5.09526698425509
"Y_490","Y_473",1,1.58326444340973,5.18090018951615,1.86635425235973,5.09526698425509
"Y_838","Y_472",1,0.29530929685086,-5.37717968517481,0.095461197099962,-5.17005016763821
"Y_528","Y_469",1,-2.05997638669376,2.10312609279412,-2.16802169011365,2.24671678746176
"Y_478","Y_468",1,-1.88635515040593,0.742870646952626,-1.71205823618569,0.601710791436101
"Y_556","Y_467",1,0.0771421707763846,1.06043168844151,-0.0182478968428169,1.20431743613423
"Y_556","Y_411",1,-0.147192176198315,1.35598341739542,-0.0182478968428169,1.20431743613423
"Y_542","Y_391",1,-0.421664123143094,0.521710888032166,-0.564083410487852,0.573578214688471
"Y_542","Y_465",1,-0.636887790107564,0.717010866236652,-0.564083410487852,0.573578214688471
"Y_691","Y_463",1,-5.02300255289103,-7.64019295161395,-5.03261786817794,-7.40456473090857
"Y_667","Y_463",1,-5.02300255289103,-7.64019295161395,-4.83224355714099,-7.71320957765651
"Y_667","Y_103",1,-4.81285592048728,-7.93356763943752,-4.83224355714099,-7.71320957765651
"Y_686","Y_462",1,4.48561648245905,6.20734618478825,4.31549514960004,6.19248973543909
"Y_475","Y_455",1,-2.44349542001201,12.0909657290274,-2.62328860862936,12.2290401591855
"Y_475","Y_460",1,-2.66454374251278,12.4371044103182,-2.62328860862936,12.2290401591855
"Y_535","Y_408",1,-0.417444579332378,1.39795274291685,-0.561835850787311,1.50138165715474
"Y_535","Y_459",1,-0.75067762336958,1.48152635100026,-0.561835850787311,1.50138165715474
"Y_813","Y_458",1,9.24433491774593,-2.93798412404359,9.46725220259793,-2.95002806320441
"Y_598","Y_456",1,-4.58785469068222,-6.59947548690849,-4.60908024264153,-6.86264020344407
"Y_856","Y_385",1,-2.2397768186502,11.6261224023173,-2.36029961583396,11.8725935133081
"Y_856","Y_455",1,-2.44349542001201,12.0909657290274,-2.36029961583396,11.8725935133081
"Y_519","Y_411",1,-0.147192176198315,1.35598341739542,-0.0861124575821137,1.58791018607886
"Y_519","Y_453",1,0.357297635914872,1.94384720372497,-0.0861124575821137,1.58791018607886
"Y_549","Y_215",1,7.83953020637321,-7.2741722044355,7.98027490838651,-7.40571833621653
"Y_549","Y_451",1,8.17169409907257,-7.46848882966353,7.98027490838651,-7.40571833621653
"Y_510","Y_404",1,-0.927461717747731,1.40913489228394,-1.04053249565366,1.56068968288876
"Y_510","Y_444",1,-1.19937026406978,1.4972828664481,-1.04053249565366,1.56068968288876
"Y_554","Y_330",1,-2.3985198010582,-10.8767907702879,-2.32096428788369,-11.1824798797093
"Y_554","Y_443",1,-2.42233513782667,-11.3051999799385,-2.32096428788369,-11.1824798797093
"Y_467","Y_442",1,0.051941497110778,0.872913232975794,0.0771421707763846,1.06043168844151
"Y_464","Y_392",1,-0.24158792193103,0.705318017626748,-0.116934493608662,0.818220834477105
"Y_464","Y_442",1,0.051941497110778,0.872913232975794,-0.116934493608662,0.818220834477105
"Y_444","Y_441",1,-1.36840046930744,1.46122281467799,-1.19937026406978,1.4972828664481
"Y_511","Y_437",1,7.05081527416357,-2.84240454821588,7.19018787456366,-2.96776685300234
"Y_511","Y_359",1,7.3989223377354,-3.03122916035926,7.19018787456366,-2.96776685300234
"Y_483","Y_346",1,7.02398630127554,-2.43664477025432,7.11212744135349,-2.62514504276137
"Y_483","Y_437",1,7.05081527416357,-2.84240454821588,7.11212744135349,-2.62514504276137
"Y_484","Y_436",1,-2.50480164763347,0.956111240215321,-2.57278125159298,1.16972896477793
"Y_484","Y_398",1,-2.76153462730169,1.24732359119265,-2.57278125159298,1.16972896477793
"Y_518","Y_373",1,6.37825626045267,-3.49615680545415,6.48014864544149,-3.69968208961468
"Y_518","Y_435",1,6.24925772921478,-3.80826235228946,6.48014864544149,-3.69968208961468
"Y_779","Y_433",1,8.26086192196692,-3.02512269044828,8.26912149591774,-2.87995506607483
"Y_779","Y_265",1,8.36139472506893,-2.78389233530038,8.26912149591774,-2.87995506607483
"Y_469","Y_432",1,-2.20929648902655,1.95562551112846,-2.05997638669376,2.10312609279412
"Y_468","Y_431",1,-2.05640838505331,0.802819625139284,-1.88635515040593,0.742870646952626
"Y_448","Y_431",1,-2.05640838505331,0.802819625139284,-2.22648877021178,0.827447343908397
"Y_448","Y_427",1,-2.31764700327255,0.989684725787158,-2.22648877021178,0.827447343908397
"Y_494","Y_108",1,4.57273972083112,4.75499079009955,4.68836384162111,4.68206850991665
"Y_494","Y_429",1,4.84256687313153,4.6799191793807,4.68836384162111,4.68206850991665
"Y_552","Y_428",1,7.48106042346894,-3.74103811698769,7.40295670652051,-3.48617376760095
"Y_436","Y_427",1,-2.31764700327255,0.989684725787158,-2.50480164763347,0.956111240215321
"Y_858","Y_244",1,-0.656328318903214,-9.33073073730229,-1.02284169853938,-9.98395237675776
"Y_858","Y_425",1,-1.38935507817555,-10.6371740162132,-1.02284169853938,-9.98395237675776
"Y_516","Y_425",1,-1.38935507817555,-10.6371740162132,-1.59783004113699,-10.883067134021
"Y_449","Y_424",1,4.58731061300701,-2.90365908894685,4.62264566700496,-2.7115549952505
"Y_449","Y_79",1,4.75017790506632,-2.72029728687301,4.62264566700496,-2.7115549952505
"Y_566","Y_422",1,8.47816271182921,-2.91661034251946,8.55103419663705,-3.05485267662461
"Y_503","Y_407",1,-1.78709020519251,0.0130160547806758,-1.84966324294764,-0.161173720831314
"Y_503","Y_421",1,-1.68239284514232,-0.230496964943399,-1.84966324294764,-0.161173720831314
"Y_440","Y_421",1,-1.68239284514232,-0.230496964943399,-1.60227445095922,-0.380865935053293
"Y_440","Y_384",1,-1.42378767343999,-0.377027241521545,-1.60227445095922,-0.380865935053293
"Y_460","Y_420",1,-2.69763711241373,12.5803768696324,-2.66454374251278,12.4371044103182
"Y_441","Y_419",1,-1.50485074602379,1.59657453882042,-1.36840046930744,1.46122281467799
"Y_653","Y_418",1,2.20830535773998,-13.4755854664283,2.30988417226769,-13.5045754739805
"Y_419","Y_379",1,-1.64422451183264,1.43412775649381,-1.50485074602379,1.59657453882042
"Y_419","Y_416",1,-1.54205163319629,1.82614780111919,-1.50485074602379,1.59657453882042
"Y_548","Y_415",1,-2.62075172617953,1.63909456998243,-2.66907945542442,1.4417981928109
"Y_548","Y_398",1,-2.76153462730169,1.24732359119265,-2.66907945542442,1.4417981928109
"Y_470","Y_414",1,-2.84231146676321,2.37965239194226,-2.74295680690094,2.47041369552411
"Y_470","Y_381",1,-2.68950225770142,2.56129402021967,-2.74295680690094,2.47041369552411
"Y_493","Y_413",1,5.27282949967484,5.78309424761461,5.30570954160234,5.67285024141722
"Y_466","Y_364",1,5.25945273279348,6.06195388665274,5.35856933307098,5.89956128663898
"Y_466","Y_413",1,5.27282949967484,5.78309424761461,5.35856933307098,5.89956128663898
"Y_447","Y_407",1,-1.78709020519251,0.0130160547806758,-1.59551687190269,0.148634210744122
"Y_408","Y_405",1,-0.493258767978048,1.20818846765645,-0.417444579332378,1.39795274291685
"Y_459","Y_404",1,-0.927461717747731,1.40913489228394,-0.75067762336958,1.48152635100026
"Y_439","Y_403",1,0.793328607155674,-12.9769321031693,0.319432985519795,-12.8719192699997
"Y_439","Y_269",1,-0.154462636116085,-12.7669064368301,0.319432985519795,-12.8719192699997
"Y_474","Y_402",1,-1.22232159973829,-5.04786334697787,-1.50279548855031,-4.00622401213622
"Y_423","Y_323",1,7.23389181665563,-5.1136500506775,7.4350748842752,-5.23766516460723
"Y_423","Y_401",1,7.35928132248201,-5.38071403874902,7.4350748842752,-5.23766516460723
"Y_412","Y_393",1,7.16108855423777,-5.54490935755351,7.29591915493599,-5.4900600862693
"Y_412","Y_401",1,7.35928132248201,-5.38071403874902,7.29591915493599,-5.4900600862693
"Y_414","Y_400",1,-2.74660568259054,2.19362715016696,-2.84231146676321,2.37965239194226
"Y_410","Y_400",1,-2.74660568259054,2.19362715016696,-2.88378134168052,2.08943939667426
"Y_492","Y_190",1,-5.28199241905804,-8.27888013322771,-5.42023795276883,-8.42393341474443
"Y_492","Y_396",1,-5.30206395234207,-8.5613444857037,-5.42023795276883,-8.42393341474443
"Y_538","Y_279",1,4.95030909539653,-2.34704511942977,4.98503523611308,-2.50571436647527
"Y_538","Y_395",1,4.84360592173846,-2.55331889826899,4.98503523611308,-2.50571436647527
"Y_471","Y_79",1,4.75017790506632,-2.72029728687301,4.83394981277561,-2.66366350950853
"Y_471","Y_395",1,4.84360592173846,-2.55331889826899,4.83394981277561,-2.66366350950853
"Y_550","Y_394",1,-2.53690666594134,2.49479281787246,-2.37538482047249,2.46024234825271
"Y_555","Y_391",1,-0.421664123143094,0.521710888032166,-0.283661195730403,0.568721694406631
"Y_555","Y_392",1,-0.24158792193103,0.705318017626748,-0.283661195730403,0.568721694406631
"Y_446","Y_30",1,6.13900708054114,-5.06107724746409,6.12570619889571,-5.25642771334577
"Y_446","Y_389",1,6.14142303610412,-5.47056382770472,6.12570619889571,-5.25642771334577
"Y_405","Y_387",1,-0.626132016871059,1.17192061002233,-0.493258767978048,1.20818846765645
"Y_450","Y_386",1,-2.19207799912074,1.76598676695882,-2.01495130958313,1.69217828543837
"Y_450","Y_376",1,-1.84465992479223,1.56762829182034,-2.01495130958313,1.69217828543837
"Y_432","Y_386",1,-2.19207799912074,1.76598676695882,-2.20929648902655,1.95562551112846
"Y_596","Y_385",1,-2.2397768186502,11.6261224023173,-2.14492817600018,11.3833133856159
"Y_409","Y_384",1,-1.42378767343999,-0.377027241521545,-1.34808793547685,-0.613627847131927
"Y_394","Y_381",1,-2.68950225770142,2.56129402021967,-2.53690666594134,2.49479281787246
"Y_462","Y_380",1,4.58259178199753,6.30051289780355,4.48561648245905,6.20734618478825
"Y_430","Y_378",1,3.42265845141737,3.23377087748096,3.31734037422222,3.19839258789902
"Y_379","Y_376",1,-1.84465992479223,1.56762829182034,-1.64422451183264,1.43412775649381
"Y_397","Y_374",1,8.31492502361954,-7.81460690601729,8.189581169021,-7.75593303574092
"Y_397","Y_133",1,8.1713723470166,-7.60463539861554,8.189581169021,-7.75593303574092
"Y_507","Y_341",1,6.2558285090326,-3.21592494343324,6.4457410648194,-3.27328903616056
"Y_507","Y_373",1,6.37825626045267,-3.49615680545415,6.4457410648194,-3.27328903616056
"Y_487","Y_372",1,-2.10903910949573,-1.77933674883027,-2.4685215847362,-2.03381050623364
"Y_688","Y_371",1,4.8637532364224,6.6621236097442,4.64188343580656,6.63271944654433
"Y_665","Y_19",1,4.99931236221976,6.42545751724986,4.91058205792256,6.50633568210945
"Y_665","Y_371",1,4.8637532364224,6.6621236097442,4.91058205792256,6.50633568210945
"Y_377","Y_370",1,4.56984281000959,7.91493542796093,4.4895243505761,7.74614359210937
"Y_415","Y_369",1,-2.38959277322806,1.67465827997868,-2.62075172617953,1.63909456998243
"Y_386","Y_369",1,-2.38959277322806,1.67465827997868,-2.19207799912074,1.76598676695882
"Y_382","Y_32",1,-3.7037640259893,-9.7232794394652,-4.16706659058451,-9.45773536042198
"Y_382","Y_367",1,-4.56889129513689,-9.20352541908987,-4.16706659058451,-9.45773536042198
"Y_764","Y_365",1,-6.42315166863864,-0.61319735312476,-6.5153297394759,-0.525909234437524
"Y_537","Y_364",1,5.25945273279348,6.06195388665274,5.06702820539998,6.03925606005576
"Y_795","Y_361",1,10.1687676735119,-3.0258442517354,10.0582984413027,-3.22081119091075
"Y_844","Y_310",1,10.142232444286,-2.07376498904862,10.3181127889304,-1.93856766084268
"Y_844","Y_360",1,10.3912574459773,-1.71088649076034,10.3181127889304,-1.93856766084268
"Y_541","Y_306",1,6.92162671115271,-2.07849447273016,6.76043387312717,-2.1966324004462
"Y_541","Y_358",1,6.61274419817723,-2.2571943390787,6.76043387312717,-2.1966324004462
"Y_363","Y_312",1,-9.59211272371717,2.06494688045785,-9.55822897736082,1.98095147729077
"Y_363","Y_355",1,-9.63740361129856,1.85094837041534,-9.55822897736082,1.98095147729077
"Y_443","Y_354",1,-2.48253628665746,-11.4893960908032,-2.42233513782667,-11.3051999799385
"Y_406","Y_353",1,6.16285828907132,-3.09930864280942,6.22617649770521,-2.94614655949227
"Y_406","Y_217",1,6.39074002776901,-2.95066513998397,6.22617649770521,-2.94614655949227
"Y_851","Y_352",1,-2.50773145064183,-11.9403615745257,-2.58247019526982,-11.7885816186666
"Y_851","Y_56",1,-2.46157406649201,-11.6840510721667,-2.58247019526982,-11.7885816186666
