"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,3.56467482578594,0.132,0.002,0,"6","TMPRSS11A"
0,3.50450273043942,0.104,0.005,0,"6","UNC5B-AS1"
0,3.47492336563103,0.444,0.022,0,"6","TMPRSS11D"
0,3.4504100544778,0.161,0.004,0,"6","DUOX2"
0,3.44316042792753,0.487,0.015,0,"6","CPA4"
0,3.41510485506945,0.224,0.01,0,"6","BICDL2"
0,3.4127411104742,0.133,0.007,0,"6","KLK13"
0,3.41105552539056,0.173,0.006,0,"6","MIR924HG"
0,5.28641335773262,0.21,0.02,0,"2","IVL"
0,5.25515859070669,0.693,0.103,0,"2","SPRR1B"
0,5.03885359416253,0.491,0.072,0,"2","SPRR2A"
0,4.80247311201592,0.16,0.018,0,"2","SLURP2"
0,4.78631721948401,0.74,0.137,0,"2","KRT6C"
0,4.74121813548405,0.245,0.037,0,"2","SPRR2E"
0,4.60421533962196,0.121,0.02,0,"2","FAM25A"
0,4.5210148188904,0.149,0.023,0,"2","SULT2B1"
0,4.47321819641795,0.386,0.043,0,"2","C10orf99"
0,4.47031542669954,0.334,0.054,0,"2","SPRR2D"
0,4.41400367883022,0.193,0.031,0,"2","RHCG"
0,4.38535436598499,0.26,0.036,0,"2","DSG1"
0,4.35807361044734,0.205,0.042,0,"2","S100A12"
0,4.31775361980786,0.561,0.096,0,"2","KRTDAP"
0,4.31430202512535,0.68,0.159,0,"2","S100A7"
1.95339682232732e-291,4.30642763117624,0.135,0.028,5.27592947742387e-287,"2","CALML5"
0,4.25915886159319,0.202,0.045,0,"2","CNFN"
0,4.17185552558704,0.908,0.328,0,"2","KRT6B"
0,4.16808533067266,0.397,0.051,0,"2","SBSN"
6.75662878563106e-207,4.10137009266164,0.127,0.034,1.82489786871109e-202,"2","LGALS7"
0,4.0637523764759,0.953,0.36,0,"2","KRT16"
0,3.99933683122176,0.973,0.537,0,"2","S100A8"
0,3.86914443136282,0.343,0.072,0,"2","CRABP2"
0,3.8540681142271,0.438,0.095,0,"2","PI3"
0,3.8439270028524,0.691,0.245,0,"2","CSTA"
0,3.81219576321492,0.526,0.096,0,"2","LGALS7B"
2.30179417033398e-213,3.79843919731328,0.115,0.027,6.21691587465505e-209,"2","KRT75"
1.18576103678902e-119,3.77715760783954,0.109,0.038,3.20262198426345e-115,"2","NSG1"
4.30099195892812e-245,3.76231585807872,0.161,0.046,1.1616549181869e-240,"2","TGM1"
1.19861137702122e-284,3.70500202052703,0.119,0.022,3.2373294681966e-280,"2","CYSRT1"
0,7.736205125368,0.181,0.001,0,"8","FCRL1"
0,7.46861407486002,0.293,0.003,0,"8","CD19"
0,7.44435241988719,0.746,0.014,0,"8","BANK1"
0,7.35535586091581,0.155,0.001,0,"8","SHISA8"
0,7.28682413330181,0.837,0.014,0,"8","MS4A1"
0,7.12439939573118,0.181,0.001,0,"8","LINC01781"
0,6.97915099076747,0.398,0.005,0,"8","TNFRSF13B"
0,6.6615470647394,0.119,0.002,0,"8","C12orf74"
0,6.28994642536645,0.307,0.006,0,"8","BLK"
0,6.28716776601723,0.233,0.004,0,"8","VPREB3"
0,6.27903794159119,0.208,0.004,0,"8","LINC02397"
0,6.25060435407318,0.485,0.011,0,"8","TNFRSF13C"
0,5.99543316492872,0.362,0.009,0,"8","PAX5"
0,5.73407219017655,0.214,0.008,0,"8","TLR10"
0,5.57173504976812,0.193,0.012,0,"8","LINC00926"
0,5.55545794821393,0.597,0.023,0,"8","CD79A"
0,5.52285503035185,0.334,0.013,0,"8","CD22"
0,5.47777658013253,0.166,0.007,0,"8","FCRLA"
0,5.3322188651769,0.142,0.005,0,"8","CR1"
0,4.95759614388267,0.334,0.027,0,"8","ARHGAP24"
