"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"AL356804.1",3.48939061790319e-13,-1.29935924052007,4.96087774086339e-13,0.999999438021988,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ARHGAP45",3.05491897927052e-13,-1.31086863885081,3.80240821304264e-13,0.999999507995097,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"GCNA",2.58522034992149e-13,-1.32502199201426,2.72304286468739e-13,0.999999583641629,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ZNF750",2.26139358643008e-13,-1.33613468273829,2.08358709225827e-13,0.999999635795011,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CST6",1.90550117398953e-13,-1.35005714556551,1.47937333824426e-13,0.999999693112672,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"SULT2B1",1.56205028405831e-13,-1.36580871752745,9.94144161774632e-14,0.999999748426585,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"C1orf68",1.44219154922855e-13,-1.37201531305128,8.47432740445636e-14,0.999999767730235,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"PDZK1",1.37894925586768e-13,-1.37547154038661,7.74739886603575e-14,0.999999777915617,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CNKSR3",1.16759900516867e-13,-1.38810932367331,5.55452311796556e-14,0.999999811954281,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"DNASE1L3",9.89956056792909e-14,-1.40036250406659,3.99292525257194e-14,0.999999840564271,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"TNNT2",5.71726289945794e-14,-1.43916833033656,1.33178976251022e-14,0.999999907921572,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CAPN3",3.68132253833074e-14,-1.46822743827961,5.52162725376582e-15,0.999999940711071,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"FLG",7.98059014676921e-15,-1.55646490549276,2.59495219387035e-16,0.999999987146993,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"FAT3",7.52288277347152e-15,-1.55951397825838,2.30583344908971e-16,0.999999987884146,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"IL2RA",7.82696360782087e-17,-1.73361316059676,2.49600801245339e-20,0.999999999873944,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CA3",7.81087324301259e-17,-1.73366946448139,2.48575617020849e-20,0.999999999874203,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"NMRK2",7.78971426784844e-17,-1.733743656953,2.47230701737435e-20,0.999999999874544,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"STC1",7.45950565116336e-17,-1.73492461522537,2.26714574886536e-20,0.999999999879862,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
