"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"AIM2",9.86971364887105e-11,-1.21779097053744,1.0437215733208e-10,0.999991848596499,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"APOD",9.32848809691975e-11,-1.22745020336053,9.32391012139247e-11,0.999992295595066,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"TREM2",9.28414918632773e-11,-1.22826355409727,9.23548646134091e-11,0.999992332214604,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SBSN",9.15181594181452e-11,-1.23071188416309,8.97408356601883e-11,0.999992441508724,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"GJB2",8.89920204463181e-11,-1.23547474327102,8.48550490729398e-11,0.999992650142721,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"LAMP3",8.88857564807846e-11,-1.23567773372082,8.46525219156527e-11,0.999992658919069,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SPRR2D",8.78719523635025e-11,-1.23762533419128,8.27324921158085e-11,0.999992742649223,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CFD",8.55118346906174e-11,-1.24223829682326,7.83480161216444e-11,0.999992937571509,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"NEDD4L",8.38885400923091e-11,-1.24547762716611,7.54016462473199e-11,0.999993071639525,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SLITRK6",8.2629909790651e-11,-1.24802805553793,7.31560271259621e-11,0.999993175589891,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"WNT4",8.14660994960007e-11,-1.25041743622916,7.11097909004598e-11,0.999993271709066,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"PLTP",7.06019939175794e-11,-1.27432689920927,5.34083901898443e-11,0.999994168976316,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CXCL11",7.02569957557652e-11,-1.27513877893444,5.28877029855395e-11,0.999994197469738,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"POU3F1",6.93612432159353e-11,-1.27726350028373,5.15477000210828e-11,0.999994271450004,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"ITPKC",6.90385463071865e-11,-1.27803494919442,5.1069173745282e-11,0.999994298101565,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CYP7B1",6.89972521756597e-11,-1.27813390069647,5.10080998495127e-11,0.99999430151205,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CALHM6",6.78348324177114e-11,-1.28094131206065,4.93038766166419e-11,0.99999439751638,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"MMP11",6.72387417182103e-11,-1.28239767780103,4.84411796071651e-11,0.999994446747554,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"MFAP5",6.49172098253354e-11,-1.28818190822761,4.51538978064149e-11,0.999994638483037,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"NRCAM",6.32552523338053e-11,-1.29243745398868,4.28715060314381e-11,0.999994775744224,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"F3",6.30208325185615e-11,-1.29304572373897,4.25543368490725e-11,0.999994795104973,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"IL1A",5.90673291544855e-11,-1.30362133558868,3.73826618829363e-11,0.999995121625097,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SPRR2A",5.43616206493718e-11,-1.31706725495554,3.16636040607323e-11,0.999995510269896,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"FAM83G",5.31607483862435e-11,-1.32066497437627,3.02801294496953e-11,0.999995609450021,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CCL19",5.16990066197344e-11,-1.32514359373407,2.86378197798263e-11,0.999995730175377,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"HCAR2",4.85122906275951e-11,-1.33531356458573,2.52161696581844e-11,0.999995993366477,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CSF2",4.7911673321147e-11,-1.33729696930788,2.45956459513282e-11,0.999996042971503,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"DENND2C",4.70752161525996e-11,-1.3400965392389,2.37443453726496e-11,0.99999611205456,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"HMOX1",4.65344332732265e-11,-1.34193026820311,2.32019460885467e-11,0.999996156717856,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"GPC3",4.49969507054524e-11,-1.34724974468175,2.1694104268008e-11,0.99999628369865,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"TRPV3",4.39416403563669e-11,-1.35099582571287,2.06884562607233e-11,0.999996370856807,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SERPINE2",4.37709759547869e-11,-1.35160918038222,2.05280650510998e-11,0.999996384951992,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"GCNA",4.33963672550887e-11,-1.3529630264425,2.01781946336154e-11,0.999996415890951,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"AC124319.1",3.53742378007211e-11,-1.3847960164651,1.34075596261676e-11,0.999997078439192,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CRADD",3.17903026287909e-11,-1.40116040304824,1.08284146923324e-11,0.999997374436652,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"TSPAN1",3.15517624146981e-11,-1.40230723888557,1.06665212052372e-11,0.999997394137705,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"PPP2R2C",2.66857148986555e-11,-1.42757636271769,7.63015286313638e-12,0.999997796024914,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"MIR193BHG",2.35052425229218e-11,-1.44642436668874,5.91977265253157e-12,0.999998058700353,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"TINCR",1.95593044126841e-11,-1.47327240427276,4.09904198686704e-12,0.999998384595662,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"HBB",1.85221750346086e-11,-1.48113186982732,3.67586474503892e-12,0.99999847025225,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"ASS1",1.62079113270659e-11,-1.50019481515267,2.81468409501968e-12,0.999998661387454,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"NR2F1",1.37374152591453e-11,-1.52344351493478,2.0220207495291e-12,0.9999988654259,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
